id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month,house_age,is_renovated,years_since_renov,basement_ratio,above_ratio,lot_to_living_ratio,zipcode_98002,zipcode_98003,zipcode_98004,zipcode_98005,zipcode_98006,zipcode_98007,zipcode_98008,zipcode_98010,zipcode_98011,zipcode_98014,zipcode_98019,zipcode_98022,zipcode_98023,zipcode_98024,zipcode_98027,zipcode_98028,zipcode_98029,zipcode_98030,zipcode_98031,zipcode_98032,zipcode_98033,zipcode_98034,zipcode_98038,zipcode_98039,zipcode_98040,zipcode_98042,zipcode_98045,zipcode_98052,zipcode_98053,zipcode_98055,zipcode_98056,zipcode_98058,zipcode_98059,zipcode_98065,zipcode_98070,zipcode_98072,zipcode_98074,zipcode_98075,zipcode_98077,zipcode_98092,zipcode_98102,zipcode_98103,zipcode_98105,zipcode_98106,zipcode_98107,zipcode_98108,zipcode_98109,zipcode_98112,zipcode_98115,zipcode_98116,zipcode_98117,zipcode_98118,zipcode_98119,zipcode_98122,zipcode_98125,zipcode_98126,zipcode_98133,zipcode_98136,zipcode_98144,zipcode_98146,zipcode_98148,zipcode_98155,zipcode_98166,zipcode_98168,zipcode_98177,zipcode_98178,zipcode_98188,zipcode_98198,zipcode_98199
8562750320,3,2.5,2320.0,3980.0,2.0,0,0,3,8,0,2003,0,47.5391,-122.07,2580,3980.0,2014,11,11,0,0,0.0,0.8992248062015504,1.5426356589147288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2426039314,2,1.5,1190.0,1265.0,3.0,0,0,3,7,0,2005,0,47.7274,-122.357,1390,1756.0,2014,12,9,0,0,0.0,0.8561151079136691,1.2633093525179857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
461000390,4,1.75,2330.0,5000.0,1.5,0,0,4,7,820,1929,0,47.6823,-122.368,1460,5000.0,2014,6,85,0,0,0.5616438356164384,1.0342465753424657,3.4246575342465753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7589200193,3,1.0,1090.0,3000.0,1.5,0,0,4,8,0,1929,0,47.6889,-122.375,1570,5080.0,2014,11,85,0,0,0.0,0.6942675159235668,3.2356687898089174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7955080270,4,2.75,2060.0,6659.0,1.0,0,0,3,7,780,1981,0,47.4276,-122.157,2020,8720.0,2014,12,33,0,0,0.38613861386138615,0.6336633663366337,4.316831683168317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9547205180,3,2.5,2300.0,3060.0,1.5,0,0,3,8,790,1930,2002,47.6827,-122.31,1590,3264.0,2014,6,84,1,12,0.4968553459119497,0.949685534591195,2.0528301886792453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9435300030,4,1.0,1660.0,34848.0,1.0,0,0,1,5,730,1933,0,47.6621,-122.132,2160,11467.0,2014,5,81,0,0,0.33796296296296297,0.4305555555555556,5.308796296296296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2768000400,4,2.0,2360.0,6000.0,2.0,0,0,4,8,0,1904,0,47.6702,-122.362,1730,4700.0,2014,12,110,0,0,0.0,1.3641618497109826,2.7167630057803467,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7895500070,4,1.0,1220.0,8075.0,1.0,0,0,2,7,330,1969,0,47.3341,-122.282,1290,7800.0,2015,2,46,0,0,0.2558139534883721,0.689922480620155,6.046511627906977,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2078500320,4,2.5,2620.0,7553.0,2.0,0,0,3,8,0,1996,0,47.5301,-122.18,2620,11884.0,2014,6,18,0,0,0.0,1.0,4.53587786259542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5547700270,4,2.5,2570.0,5520.0,2.0,0,0,3,9,0,2000,0,47.6145,-122.027,2470,5669.0,2014,7,14,0,0,0.0,1.040485829959514,2.295141700404858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7766200013,4,2.25,4220.0,24186.0,1.0,0,0,3,8,1620,1984,0,47.445,-122.347,2410,30617.0,2014,8,30,0,0,0.6721991701244814,1.0788381742738589,12.70414937759336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7203220400,5,2.75,3595.0,5639.0,2.0,0,0,3,9,0,2014,0,47.6848,-122.016,3625,5639.0,2014,7,0,0,0,0.0,0.9917241379310345,1.5555862068965518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9270200160,3,1.0,1570.0,2280.0,2.0,0,0,3,7,0,1922,0,47.6413,-122.364,1580,2640.0,2014,10,92,0,0,0.0,0.9936708860759493,1.6708860759493671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1432701230,3,1.0,1280.0,9656.0,1.0,0,0,4,6,360,1959,0,47.4485,-122.175,1340,8808.0,2014,7,55,0,0,0.26865671641791045,0.6865671641791045,6.573134328358209,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8035350320,3,2.5,3160.0,13603.0,2.0,0,0,3,8,0,2003,0,47.7443,-121.977,3050,9232.0,2014,7,11,0,0,0.0,1.0360655737704918,3.0268852459016395,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8945200830,3,1.0,990.0,8528.0,1.0,0,0,3,6,0,1966,0,47.3066,-122.371,1228,8840.0,2015,3,49,0,0,0.0,0.8061889250814332,7.198697068403908,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4178300310,4,2.5,2290.0,13416.0,2.0,0,0,4,9,0,1981,0,47.6194,-122.151,2680,13685.0,2014,7,33,0,0,0.0,0.8544776119402985,5.106343283582089,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9215400105,3,1.75,1250.0,5963.0,1.0,0,0,4,7,0,1953,0,47.6796,-122.301,970,5100.0,2015,4,62,0,0,0.0,1.288659793814433,5.257731958762887,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
822039084,3,2.5,2753.0,65005.0,1.0,1,2,5,9,588,1953,0,47.4041,-122.451,2680,72513.0,2015,3,62,0,0,0.21940298507462686,0.8078358208955224,27.057089552238807,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5245600105,3,1.0,1190.0,9199.0,1.0,0,0,3,7,0,1955,0,47.4258,-122.322,1190,9364.0,2014,9,59,0,0,0.0,1.0,7.86890756302521,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7231300125,5,2.5,3150.0,9134.0,1.0,0,0,4,8,1510,1966,0,47.4934,-122.189,1990,9133.0,2015,2,49,0,0,0.7587939698492462,0.8241206030150754,4.589447236180905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7518505990,3,1.75,1410.0,4080.0,1.0,0,0,4,7,410,1950,0,47.6808,-122.384,1410,4080.0,2014,12,64,0,0,0.2907801418439716,0.7092198581560284,2.893617021276596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3626039271,2,1.75,1980.0,8550.0,1.0,0,0,3,7,990,1981,0,47.6989,-122.369,1480,6738.0,2015,2,34,0,0,0.668918918918919,0.668918918918919,4.552702702702702,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
